"estimateID"	"estimator"	"studyID"	"groupID"	"sex"	"common.name"	"phylum"	"class"	"order"	"fam"	"genus"	"species"	"enrich"	"capt.gens"	"scope"	"strategy"	"n1i"	"m1i"	"sd1i"	"n2i"	"m2i"	"sd2i"	"A"	"C"	"B"	"D"	"PrintYear"	"enrich.present"	"capt.present"	"enrich.bin"	"capt.bin"
53	"LOR"	7	31	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	7	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	508	279	8926	18647	1985	0	1	0	2
54	"LOR"	7	32	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	7	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	601	300	9780	17570	1985	0	1	0	2
55	"LOR"	8	33	"Mixed"	"Black-footed ferret"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	"Mustela"	"nigripes"	-1	0.5	"Constitution"	"ISR"	NA	NA	NA	NA	NA	NA	161	14	17	7	2008	0	1	0	1
58	"LOR"	10	35	"Mixed"	"Burrowing owl"	"Chordata"	"Aves"	"Strigifformes"	"Strigidae"	"Athene"	"cunicularia"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	39	5	18	3	2006	0	1	0	1
59	"LOR"	10	35	"Mixed"	"Burrowing owl"	"Chordata"	"Aves"	"Strigifformes"	"Strigidae"	"Athene"	"cunicularia"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	60	10	13	16	2006	0	1	0	1
60	"LOR"	10	35	"Mixed"	"Burrowing owl"	"Chordata"	"Aves"	"Strigifformes"	"Strigidae"	"Athene"	"cunicularia"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	37	18	9	0	2006	0	1	0	1
61	"LOR"	10	35	"Mixed"	"Burrowing owl"	"Chordata"	"Aves"	"Strigifformes"	"Strigidae"	"Athene"	"cunicularia"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	210	43	83	27	2006	0	1	0	1
62	"LOR"	10	36	"Mixed"	"Burrowing owl"	"Chordata"	"Aves"	"Strigifformes"	"Strigidae"	"Athene"	"cunicularia"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	7	3	2	6	2006	0	1	0	1
75	"LOR"	13	41	"Mixed"	"Puaiohi"	"Chordata"	"Aves"	"Passeriformes"	"Turdidae"	"Myadestes"	"palmeri"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	77	13	22	0	2006	0	1	0	1
142	"LOR"	19	83	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	2129	17605	11	291	2001	0	0	0	0
143	"LOR"	19	84	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	2132	17825	8	71	2001	0	0	0	0
144	"LOR"	19	85	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	1244	4601	30	108	2001	0	0	0	0
145	"LOR"	19	86	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	1125	4067	149	642	2001	0	0	0	0
178	"LOR"	22	94	"Mixed"	"Sea trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	30	25	0	5	2014	0	1	0	1
179	"LOR"	22	95	"Mixed"	"Sea trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	31	12	0	4	2014	0	1	0	1
180	"LOR"	22	96	"Mixed"	"Sea trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	30	19	0	6	2014	0	1	0	1
181	"LOR"	22	97	"Mixed"	"Sea trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	30	12	1	0	2014	0	1	0	1
192	"LOR"	23	108	"Mixed"	"Asian houbara"	"Chordata"	"Aves"	"Otidiformes"	"Otididae"	"Chlamydotis"	"macqueenii"	-1	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	37	9	15	33	2018	0	1	0	2
193	"LOR"	23	109	"Mixed"	"Asian houbara"	"Chordata"	"Aves"	"Otidiformes"	"Otididae"	"Chlamydotis"	"macqueenii"	-1	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	45	9	13	33	2018	0	1	0	2
214	"LOR"	27	117	"Mixed"	"Lacertid lizard"	"Chordata"	"Reptilia"	"Squamata"	"Lacertidae"	"Psammodromus"	"algirus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	4	19	26	168	2009	0	1	0	1
249	"LOR"	33	139	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	0	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	14	34	15	17	2002	1	1	0	2
250	"LOR"	33	139	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	0	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	4	11	25	40	2002	1	1	0	2
251	"LOR"	33	139	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	0	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	0	3	29	48	2002	1	1	0	2
252	"LOR"	33	140	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	1	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	14	44	15	24	2002	1	1	1	2
253	"LOR"	33	140	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	1	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	4	8	25	60	2002	1	1	1	2
254	"LOR"	33	140	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	1	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	0	2	29	66	2002	1	1	1	2
255	"LOR"	33	141	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	2	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	14	31	15	31	2002	1	1	1	2
256	"LOR"	33	141	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	2	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	4	10	25	52	2002	1	1	1	2
257	"LOR"	33	141	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	2	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	0	6	29	56	2002	1	1	1	2
258	"LOR"	33	142	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	3	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	14	6	15	10	2002	1	1	1	2
259	"LOR"	33	142	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	3	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	4	3	25	13	2002	1	1	1	2
260	"LOR"	33	142	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	3	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	0	2	29	14	2002	1	1	1	2
261	"LOR"	33	143	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	4	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	14	17	15	52	2002	1	1	1	2
262	"LOR"	33	143	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	4	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	4	8	25	61	2002	1	1	1	2
263	"LOR"	33	143	"Mixed"	"Trumpeter swan"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Cygnus"	"buccinator"	4	2.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	0	2	29	67	2002	1	1	1	2
269	"LOR"	36	147	"Mixed"	"Queen conch"	"Mollusca"	"Gastropoda"	"Littorinimorpha"	"Strombidae"	"Strombus"	"gigas"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	35	16	15	34	1994	0	0	0	0
270	"LOR"	37	148	"Mixed"	"Piping plover"	"Chordata"	"Aves"	"Charadriiformes"	"Charadriidae"	"Charadrius"	"melodus"	-1	0.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	34	12	32	53	2011	0	1	0	1
284	"LOR"	40	157	"Mixed"	"Southern rock lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Palinuridae"	"Jasus"	"edwardsii"	-1	0.25	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	140	242	59	359	2006	0	1	0	1
286	"LOR"	40	158	"Mixed"	"Southern rock lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Palinuridae"	"Jasus"	"edwardsii"	-1	0.25	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	76	108	77	319	2006	0	1	0	1
288	"LOR"	40	159	"Mixed"	"Southern rock lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Palinuridae"	"Jasus"	"edwardsii"	-1	0.25	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	50	59	164	191	2006	0	1	0	1
290	"LOR"	40	160	"Mixed"	"Southern rock lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Palinuridae"	"Jasus"	"edwardsii"	-1	0.25	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	46	116	56	137	2006	0	1	0	1
298	"LOR"	42	163	"Mixed"	"Eastern painted turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Chrysemys"	"picta"	1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	60	10	0	10	2018	1	1	1	0
304	"LOR"	42	164	"Mixed"	"Eastern painted turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Chrysemys"	"picta"	0	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	60	28	0	2	2018	1	1	0	0
316	"LOR"	45	168	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	121	268	28	89	2010	0	1	0	0
317	"LOR"	45	169	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	111	268	29	89	2010	0	1	0	0
334	"LOR"	49	177	"Mixed"	"Eastern box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	16	6	11	9	2013	0	1	0	0
336	"LOR"	49	178	"Mixed"	"Eastern box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	16	7	11	11	2013	0	1	0	0
338	"LOR"	50	179	"Mixed"	"Eastern box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	10	5	0	5	2008	0	1	0	0
343	"LOR"	52	181	"Mixed"	"Black ratsnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Pantherophis"	"obsoletus"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	8	5	3	0	2017	0	1	0	0
346	"LOR"	52	182	"Mixed"	"Black ratsnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Pantherophis"	"obsoletus"	1	0.25	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	8	5	3	4	2017	1	1	1	1
349	"LOR"	52	183	"Mixed"	"Black ratsnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Pantherophis"	"obsoletus"	0	0.25	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	8	3	3	7	2017	1	1	0	1
372	"LOR"	56	192	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	18	5	169	145	2015	0	1	0	1
385	"LOR"	59	199	"Male"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Reproduction"	"ESR"	NA	NA	NA	NA	NA	NA	35	0	0	35	2017	0	1	0	0
386	"LOR"	60	200	"Mixed"	"Eastern box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	7	18	0	1	2017	0	1	0	0
398	"LOR"	64	207	"Mixed"	"Egyptian tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"kleinmanni"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	8	5	0	2	2015	0	1	0	0
405	"LOR"	66	210	"Mixed"	"Eastern hellbender"	"Chordata"	"Amphibia"	"Caudata"	"Cryptobranchidae"	"Cryptobranchus"	"alleganiensis"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	6	5	5	6	2017	0	1	0	0
412	"LOR"	68	213	"Mixed"	"Little owl"	"Chordata"	"Aves"	"Strigifformes"	"Strigidae"	"Athene"	"noctua"	1	0.25	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	16	5	191	40	2019	1	1	1	1
413	"LOR"	68	213	"Mixed"	"Little owl"	"Chordata"	"Aves"	"Strigifformes"	"Strigidae"	"Athene"	"noctua"	0	0.25	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	25	9	150	65	2019	1	1	0	1
417	"LOR"	69	215	"Mixed"	"Ring-necked pheasant"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Phasianus"	"colchicus"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	49	18	5	13	1988	0	1	0	1
418	"LOR"	69	215	"Mixed"	"Ring-necked pheasant"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Phasianus"	"colchicus"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	15	7	19	8	1988	0	1	0	1
419	"LOR"	69	215	"Mixed"	"Ring-necked pheasant"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Phasianus"	"colchicus"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	28	3	6	12	1988	0	1	0	1
420	"LOR"	69	216	"Male"	"Ring-necked pheasant"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Phasianus"	"colchicus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	54	31	15	29	1988	0	1	0	1
422	"LOR"	69	217	"Female"	"Ring-necked pheasant"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Phasianus"	"colchicus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	25	3	9	12	1988	0	1	0	1
423	"LOR"	70	218	"Mixed"	"Ring-necked pheasant"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Phasianus"	"colchicus"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	26	21	4	14	1992	0	1	0	1
424	"LOR"	70	218	"Mixed"	"Ring-necked pheasant"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Phasianus"	"colchicus"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	23	17	3	4	1992	0	1	0	1
425	"LOR"	70	218	"Mixed"	"Ring-necked pheasant"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Phasianus"	"colchicus"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	17	12	13	23	1992	0	1	0	1
444	"LOR"	74	227	"Mixed"	"Dugite"	"Chordata"	"Reptilia"	"Squamata"	"Elapidae"	"Pseudonaja"	"affinis"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	3	0	6	4	2018	0	1	0	0
451	"LOR"	77	231	"Mixed"	"Tiger snake"	"Chordata"	"Reptilia"	"Squamata"	"Elapidae"	"Notechis"	"scutatus"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	4	7	2	1	2005	0	1	0	0
454	"LOR"	78	232	"Mixed"	"Three-toed box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	19	17	0	0	2007	0	1	0	0
459	"LOR"	80	234	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	11	6	13	4	2019	1	0	1	0
460	"LOR"	80	235	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	5	6	5	3	2019	1	0	1	0
461	"LOR"	80	236	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	31	45	55	42	2019	1	0	1	0
462	"LOR"	80	237	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	0	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	11	11	13	11	2019	1	0	0	0
463	"LOR"	80	238	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	0	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	5	17	5	17	2019	1	0	0	0
464	"LOR"	80	239	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	0	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	31	20	55	22	2019	1	0	0	0
475	"LOR"	83	247	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	10	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	117	268	28	132	2018	0	1	0	2
482	"LOR"	87	251	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	0.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	10	30	13	37	2017	0	1	0	1
483	"LOR"	88	252	"Mixed"	"Largemouth bass"	"Chordata"	"Actinopterygii"	"Perciformes"	"Centrarchidae"	"Micropterus"	"salmoides"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	18	16	2	14	2016	0	0	0	0
486	"LOR"	89	253	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	29	10	5	18	2016	0	1	0	1
497	"LOR"	92	257	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	6	0	485	497	2015	0	1	0	1
499	"LOR"	92	258	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	19	1	669	484	2015	0	1	0	1
501	"LOR"	92	259	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	43	7	955	1021	2015	0	1	0	1
503	"LOR"	92	260	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	15	17	238	3123	2015	0	1	0	1
509	"LOR"	94	262	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	245	286	13379	15607	2015	0	0	0	0
513	"LOR"	94	263	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	787	484	42910	26378	2015	0	0	0	0
566	"LOR"	103	280	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	0	1.5	"Constitution"	"ISR"	NA	NA	NA	NA	NA	NA	170	34	9	11	2011	1	1	0	1
567	"LOR"	103	280	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	1	1.5	"Constitution"	"ISR"	NA	NA	NA	NA	NA	NA	170	143	9	10	2011	1	1	1	1
602	"LOR"	107	285	"Mixed"	"Chub"	"Chordata"	"Actinopterygii"	"Cypriniformes"	"Cyprinidae"	"Leuciscus"	"cephalus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	165	217	131	558	2009	0	1	0	1
603	"LOR"	107	286	"Mixed"	"Roach"	"Chordata"	"Actinopterygii"	"Cypriniformes"	"Cyprinidae"	"Rutilus"	"rutilus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	150	378	522	370	2009	0	1	0	1
604	"LOR"	108	288	"Mixed"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	32	11	8	29	2009	0	1	0	1
647	"LOR"	111	321	"Mixed"	"Coho salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"kisutch"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	39	32	1	8	2008	0	1	0	1
670	"LOR"	113	327	"Mixed"	"Coho salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"kisutch"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	2985	3819	34374	161237	2007	0	1	0	1
671	"LOR"	113	328	"Mixed"	"Coho salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"kisutch"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	332	211	40273	442038	2007	0	1	0	1
672	"LOR"	113	329	"Mixed"	"Coho salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"kisutch"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	1767	768	18092	29238	2007	0	1	0	1
673	"LOR"	113	330	"Mixed"	"Coho salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"kisutch"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	1935	552	7157	13302	2007	0	1	0	1
674	"LOR"	114	331	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	25	39	18	32	2007	0	1	0	1
675	"LOR"	114	331	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	15	25	28	46	2007	0	1	0	1
676	"LOR"	114	331	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	0	3	43	68	2007	0	1	0	1
681	"LOR"	115	332	"Female"	"Santa Catalina Island fox"	"Chordata"	"Mammalia"	"Carnivora"	"Canidae"	"Urocyon"	"littoralis"	-1	0	"Reproduction"	"ESR"	NA	NA	NA	NA	NA	NA	5	2	1	0	2007	0	1	0	0
682	"LOR"	115	332	"Female"	"Santa Catalina Island fox"	"Chordata"	"Mammalia"	"Carnivora"	"Canidae"	"Urocyon"	"littoralis"	-1	0	"Reproduction"	"ESR"	NA	NA	NA	NA	NA	NA	1	0	2	3	2007	0	1	0	0
684	"LOR"	115	333	"Female"	"Santa Catalina Island fox"	"Chordata"	"Mammalia"	"Carnivora"	"Canidae"	"Urocyon"	"littoralis"	-1	0	"Reproduction"	"ESR"	NA	NA	NA	NA	NA	NA	7	4	0	0	2007	0	1	0	0
687	"LOR"	115	334	"Female"	"Santa Catalina Island fox"	"Chordata"	"Mammalia"	"Carnivora"	"Canidae"	"Urocyon"	"littoralis"	-1	1	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	1	0	2	3	2007	0	1	0	1
688	"LOR"	115	334	"Female"	"Santa Catalina Island fox"	"Chordata"	"Mammalia"	"Carnivora"	"Canidae"	"Urocyon"	"littoralis"	-1	1	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	1	0	2	4	2007	0	1	0	1
689	"LOR"	116	335	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	30	17	344	539	2006	1	1	1	1
